,car_id,date,customer_name,gender,annual_income,dealer_name,company,model,engine,transmission,color,price,dealer_zip_code,body_style,phone,dealer_region
5033,C_CND_005034,2022-08-28,Robert,Male,13500,Progressive Shippers Cooperative Association No,Infiniti,I30,Overhead Camshaft,Manual,Pale White,16000,53546-9427,Hardtop,6901926,Janesville
5034,C_CND_005035,2022-08-28,Royce,Male,1030000,Scrivener Performance Engineering,Dodge,Ram Pickup,Doubleã Overhead Camshaft,Auto,Red,39000,38701-8047,Hardtop,8525480,Greenville
5035,C_CND_005036,2022-08-28,Elena,Male,1001000,Chrysler Plymouth,Volkswagen,Jetta,Doubleã Overhead Camshaft,Auto,Pale White,38100,53546-9427,Passenger,8893188,Middletown
5036,C_CND_005037,2022-08-28,Elina,Male,1280000,Classic Chevy,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20000,85257-3102,Suv,7239646,Aurora
5037,C_CND_005038,2022-08-28,Elizabeth,Male,1300000,Clay Johnson Auto Sales,Dodge,Durango,Doubleã Overhead Camshaft,Auto,Black,19000,78758-7841,Suv,8541966,Greenville
5038,C_CND_005039,2022-08-28,Ella,Male,725000,Diehl Motor Co Inc,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27000,06457-3834,Suv,8517769,Pasco
5039,C_CND_005040,2022-08-28,Ellie,Male,13500,Enterprise Rent A Car,Subaru,Outback,Overhead Camshaft,Manual,Red,49000,60504-7114,Suv,6738604,Janesville
5040,C_CND_005041,2022-08-28,Emily,Male,13500,Gartner Buick Hyundai Saab,Acura,Integra,Doubleã Overhead Camshaft,Auto,Black,45000,38701-8047,Passenger,6658795,Scottsdale
5041,C_CND_005042,2022-08-28,Emma,Male,710500,Hatfield Volkswagen,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20500,99301-3882,Passenger,7506907,Austin
5042,C_CND_005043,2022-08-28,Erica,Male,855000,Iceberg Rentals,Honda,Accord,Doubleã Overhead Camshaft,Auto,Pale White,19000,53546-9427,Sedan,8873904,Middletown
5043,C_CND_005044,2022-08-28,Erin,Male,2020000,Mckinney Dodge Chrysler Jeep,Volvo,S40,Overhead Camshaft,Manual,Black,36000,85257-3102,Sedan,7781807,Aurora
5044,C_CND_005045,2022-08-28,Marine,Male,3923000,Progressive Shippers Cooperative Association No,Audi,A4,Doubleã Overhead Camshaft,Auto,Black,27300,53546-9427,Hardtop,7046215,Austin
5045,C_CND_005046,2022-08-29,Eshal,Male,1080000,Ryder Truck Rental And Leasing,Saturn,Sw,Overhead Camshaft,Manual,Black,36000,06457-3834,Passenger,6185073,Middletown
5046,C_CND_005047,2022-08-29,Eva,Female,1450000,Saab-Belle Dodge,Bmw,328I,Doubleã Overhead Camshaft,Auto,Black,16000,60504-7114,Sedan,8305823,Aurora
5047,C_CND_005048,2022-08-29,Gianna,Female,13500,Gartner Buick Hyundai Saab,Chevrolet,Corvette,Doubleã Overhead Camshaft,Auto,Pale White,46000,38701-8047,Suv,6382986,Greenville
5048,C_CND_005049,2022-08-29,Gittel,Female,561200,Hatfield Volkswagen,Saab,3-Sep,Doubleã Overhead Camshaft,Auto,Black,23200,99301-3882,Sedan,6153384,Pasco
5049,C_CND_005050,2022-08-29,Liba,Male,2250000,Mckinney Dodge Chrysler Jeep,Plymouth,Neon,Doubleã Overhead Camshaft,Auto,Pale White,27000,85257-3102,Suv,6691329,Scottsdale
5050,C_CND_005051,2022-08-29,Libby,Male,13500,Motor Vehicle Branch Office,Jeep,Cherokee,Doubleã Overhead Camshaft,Auto,Pale White,36000,78758-7841,Sedan,6765439,Austin
5051,C_CND_005052,2022-08-29,Tristan,Female,13500,Scrivener Performance Engineering,Cadillac,Catera,Doubleã Overhead Camshaft,Auto,Pale White,75000,38701-8047,Hatchback,8597428,Greenville
5052,C_CND_005053,2022-08-29,Ryan,Male,13500,Suburban Ford,Volvo,S70,Doubleã Overhead Camshaft,Auto,Pale White,20000,53546-9427,Hardtop,8288333,Janesville
5053,C_CND_005054,2022-08-29,Alix,Male,857000,Capitol Kia,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43000,38701-8047,Hardtop,7177185,Janesville
5054,C_CND_005055,2022-08-29,Evelyn,Male,13500,New Castle Ford Lincoln Mercury,Toyota,Sienna,Overhead Camshaft,Manual,Black,27000,60504-7114,Passenger,6587016,Janesville
5055,C_CND_005056,2022-08-31,Evelyn,Female,1305000,Scrivener Performance Engineering,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,16500,38701-8047,Suv,8159502,Greenville
5056,C_CND_005057,2022-08-31,Fatima,Male,1350000,Star Enterprises Inc,Acura,Tl,Overhead Camshaft,Manual,Pale White,14000,99301-3882,Hatchback,8995338,Pasco
5057,C_CND_005058,2022-08-31,Fiona,Male,1905000,Suburban Ford,Dodge,Intrepid,Doubleã Overhead Camshaft,Auto,Red,31500,53546-9427,Sedan,6778376,Janesville
5058,C_CND_005059,2022-08-31,Gianna,Male,3300000,Tri-State Mack Inc,Chevrolet,Prizm,Doubleã Overhead Camshaft,Auto,Black,16000,85257-3102,Suv,6524864,Scottsdale
5059,C_CND_005060,2022-08-31,Hailey,Male,2251000,Buddy Storbeck'S Diesel Service Inc,Volkswagen,Cabrio,Doubleã Overhead Camshaft,Auto,Black,16100,06457-3834,Sedan,7612120,Middletown
5060,C_CND_005061,2022-08-31,Hannah,Male,13500,C & M Motors Inc,Lincoln,Town Car,Doubleã Overhead Camshaft,Auto,Pale White,18000,60504-7114,Hatchback,6025932,Aurora
5061,C_CND_005062,2022-08-31,Helen,Male,13500,Capitol Kia,Ford,Explorer,Doubleã Overhead Camshaft,Auto,Black,22000,38701-8047,Hatchback,6933911,Greenville
5062,C_CND_005063,2022-08-31,Gitty,Male,780000,Iceberg Rentals,Toyota,Rav4,Overhead Camshaft,Manual,Pale White,22000,53546-9427,Hatchback,8874040,Janesville
5063,C_CND_005064,2022-08-31,Giulia,Male,1190000,Mckinney Dodge Chrysler Jeep,Mercury,Cougar,Overhead Camshaft,Manual,Red,22000,85257-3102,Hatchback,6914346,Scottsdale
5064,C_CND_005065,2022-08-31,Giuliana,Male,1170000,Motor Vehicle Branch Office,Lincoln,Town Car,Overhead Camshaft,Manual,Black,17000,78758-7841,Hatchback,6253631,Austin
5065,C_CND_005066,2022-08-31,Golda,Male,660000,Nebo Chevrolet,Saturn,Ls,Doubleã Overhead Camshaft,Auto,Pale White,51000,06457-3834,Sedan,8746142,Middletown
5066,C_CND_005067,2022-08-31,Goldy,Male,920000,New Castle Ford Lincoln Mercury,Lexus,Gs400,Doubleã Overhead Camshaft,Auto,Pale White,25000,60504-7114,Hatchback,7464201,Aurora
5067,C_CND_005068,2022-08-31,Grace,Male,1115000,Pars Auto Sales,Honda,Cr-V,Doubleã Overhead Camshaft,Auto,Red,39500,38701-8047,Suv,7062487,Greenville
5068,C_CND_005069,2022-08-31,Greta,Male,550000,Pitre Buick-Pontiac-Gmc Of Scottsdale,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,20000,99301-3882,Passenger,6207771,Pasco
5069,C_CND_005070,2022-08-31,Lila,Male,145000,Nebo Chevrolet,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,06457-3834,Sedan,7189471,Middletown
5070,C_CND_005071,2022-08-31,Lilah,Male,905000,New Castle Ford Lincoln Mercury,Volkswagen,Passat,Doubleã Overhead Camshaft,Auto,Black,9000,60504-7114,Hatchback,8978556,Aurora
5071,C_CND_005072,2022-08-31,Liliana,Male,13500,Pars Auto Sales,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,12000,38701-8047,Hatchback,8373978,Greenville
5072,C_CND_005073,2022-08-31,Lillian,Male,860000,Pitre Buick-Pontiac-Gmc Of Scottsdale,Ford,Windstar,Doubleã Overhead Camshaft,Auto,Red,31000,99301-3882,Sedan,6973741,Pasco
5073,C_CND_005074,2022-08-31,Lilly,Male,953000,Progressive Shippers Cooperative Association No,Nissan,Pathfinder,Doubleã Overhead Camshaft,Auto,Red,31000,53546-9427,Suv,7310867,Janesville
5074,C_CND_005075,2022-08-31,Lily,Male,735000,Rabun Used Car Sales,Plymouth,Neon,Overhead Camshaft,Manual,Black,29000,85257-3102,Suv,6139953,Scottsdale
5075,C_CND_005076,2022-08-31,Lina,Male,13500,Race Car Help,Dodge,Viper,Doubleã Overhead Camshaft,Auto,Red,31000,78758-7841,Suv,6476084,Austin
5076,C_CND_005077,2022-08-31,Victor,Male,820000,Suburban Ford,Dodge,Viper,Doubleã Overhead Camshaft,Auto,Red,41000,53546-9427,Suv,6915546,Janesville
5077,C_CND_005078,2022-08-31,Sean,Female,13500,Buddy Storbeck'S Diesel Service Inc,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Red,29000,06457-3834,Hardtop,8362936,Middletown
5078,C_CND_005079,2022-08-31,William,Male,13500,Progressive Shippers Cooperative Association No,Subaru,Forester,Doubleã Overhead Camshaft,Auto,Black,22000,53546-9427,Hardtop,7308589,Janesville
5079,C_CND_005080,2022-08-31,Kelliane,Male,13500,Progressive Shippers Cooperative Association No,Cadillac,Escalade,Doubleã Overhead Camshaft,Auto,Pale White,38000,53546-9427,Sedan,7971159,Janesville
5080,C_CND_005081,2022-08-31,Jordan,Female,13500,Rabun Used Car Sales,Chrysler,300M,Doubleã Overhead Camshaft,Auto,Red,16000,85257-3102,Suv,8869192,Scottsdale
5081,C_CND_005082,2022-08-31,Loriane,Male,600000,Race Car Help,Oldsmobile,Aurora,Overhead Camshaft,Manual,Red,71000,78758-7841,Passenger,8360246,Austin
5082,C_CND_005083,2022-08-31,Solene,Female,622000,Ryder Truck Rental And Leasing,Saab,3-Sep,Doubleã Overhead Camshaft,Auto,Black,26000,06457-3834,Sedan,7100956,Middletown
5083,C_CND_005084,2022-08-31,Clement,Male,721000,Classic Chevy,Chevrolet,Prizm,Doubleã Overhead Camshaft,Auto,Black,16000,85257-3102,Hardtop,6762870,Janesville
5084,C_CND_005085,2022-08-31,Marina,Female,1250000,Iceberg Rentals,Infiniti,I30,Overhead Camshaft,Manual,Red,22000,53546-9427,Hardtop,7504863,Pasco
5085,C_CND_005086,2022-08-31,Fiona,Male,1410000,Progressive Shippers Cooperative Association No,Ford,Escort,Doubleã Overhead Camshaft,Auto,Red,15000,53546-9427,Passenger,7779887,Middletown
5086,C_CND_005087,2022-08-31,Gabriella,Male,13500,Rabun Used Car Sales,Mercedes-B,Slk230,Overhead Camshaft,Manual,Red,71000,85257-3102,Hatchback,7514723,Aurora
5087,C_CND_005088,2022-08-31,Grace,Male,1620000,Race Car Help,Volkswagen,Cabrio,Doubleã Overhead Camshaft,Auto,Pale White,17000,78758-7841,Sedan,7253010,Greenville
5088,C_CND_005089,2022-08-31,Tom,Female,13500,Motor Vehicle Branch Office,Saturn,Sc,Overhead Camshaft,Manual,Red,61000,78758-7841,Hardtop,8254012,Scottsdale
5089,C_CND_005090,2022-08-31,Robin,Male,2400000,U-Haul Co,Dodge,Caravan,Doubleã Overhead Camshaft,Auto,Black,23000,78758-7841,Hardtop,7518417,Scottsdale
5090,C_CND_005091,2022-09-01,Irene,Female,2160000,Chrysler Of Tri-Cities,Honda,Accord,Doubleã Overhead Camshaft,Auto,Pale White,21000,99301-3882,Sedan,8225930,Pasco
5091,C_CND_005092,2022-09-01,Iris,Male,2205000,Chrysler Plymouth,Ford,Taurus,Overhead Camshaft,Manual,Red,22500,53546-9427,Suv,6711003,Janesville
5092,C_CND_005093,2022-09-01,Isabel,Male,1265000,Classic Chevy,Chevrolet,Metro,Doubleã Overhead Camshaft,Auto,Pale White,19500,85257-3102,Passenger,8390188,Scottsdale
5093,C_CND_005094,2022-09-01,Isabella,Male,13500,Clay Johnson Auto Sales,Toyota,Camry,Doubleã Overhead Camshaft,Auto,Red,31000,78758-7841,Hatchback,8449138,Austin
5094,C_CND_005095,2022-09-01,Isabelle,Female,13500,Diehl Motor Co Inc,Mercury,Sable,Overhead Camshaft,Manual,Red,61000,06457-3834,Sedan,8132374,Middletown
5095,C_CND_005096,2022-09-01,Ivy,Male,2000000,Enterprise Rent A Car,Lincoln,Town Car,Doubleã Overhead Camshaft,Auto,Black,26000,60504-7114,Hatchback,8650147,Aurora
5096,C_CND_005097,2022-09-01,Janice,Male,1750000,Gartner Buick Hyundai Saab,Chevrolet,Corvette,Overhead Camshaft,Manual,Black,26000,38701-8047,Suv,6109304,Greenville
5097,C_CND_005098,2022-09-01,Hadassah,Male,1171000,Progressive Shippers Cooperative Association No,Honda,Accord,Overhead Camshaft,Manual,Black,43100,53546-9427,Sedan,6669433,Janesville
5098,C_CND_005099,2022-09-01,Hadley,Male,1060000,Rabun Used Car Sales,Plymouth,Prowler,Doubleã Overhead Camshaft,Auto,Pale White,27000,85257-3102,Hatchback,7909400,Scottsdale
5099,C_CND_005100,2022-09-01,Hailey,Male,996000,Race Car Help,Toyota,Rav4,Doubleã Overhead Camshaft,Auto,Black,28000,78758-7841,Hatchback,6224967,Austin
5100,C_CND_005101,2022-09-01,Hana,Male,617500,Ryder Truck Rental And Leasing,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Black,44500,06457-3834,Hatchback,6867499,Middletown
5101,C_CND_005102,2022-09-01,Hanna,Male,817000,Saab-Belle Dodge,Honda,Cr-V,Doubleã Overhead Camshaft,Auto,Black,31000,60504-7114,Suv,6978122,Aurora
5102,C_CND_005103,2022-09-01,Hannah,Male,575000,Scrivener Performance Engineering,Lincoln,Navigator,Doubleã Overhead Camshaft,Auto,Black,19000,38701-8047,Sedan,7530750,Greenville
5103,C_CND_005104,2022-09-01,Harper,Male,13500,Star Enterprises Inc,Nissan,Frontier,Doubleã Overhead Camshaft,Auto,Pale White,26000,99301-3882,Hatchback,7288590,Pasco
5104,C_CND_005105,2022-09-01,Lola,Male,550000,Ryder Truck Rental And Leasing,Bmw,528I,Doubleã Overhead Camshaft,Auto,Pale White,62000,06457-3834,Suv,7398021,Middletown
5105,C_CND_005106,2022-09-01,London,Female,790000,Saab-Belle Dodge,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14000,60504-7114,Passenger,6086557,Aurora
5106,C_CND_005107,2022-09-01,Lucia,Male,1100000,Scrivener Performance Engineering,Mitsubishi,3000Gt,Overhead Camshaft,Manual,Black,18000,38701-8047,Sedan,6789247,Greenville
5107,C_CND_005108,2022-09-01,Lucy,Male,947000,Star Enterprises Inc,Mercedes-B,E-Class,Doubleã Overhead Camshaft,Auto,Pale White,31000,99301-3882,Sedan,8478515,Pasco
5108,C_CND_005109,2022-09-01,Lyla,Male,13500,Suburban Ford,Acura,Rl,Overhead Camshaft,Manual,Pale White,17000,53546-9427,Suv,6106986,Janesville
5109,C_CND_005110,2022-09-01,Mackenzie,Male,500000,Tri-State Mack Inc,Volkswagen,Jetta,Doubleã Overhead Camshaft,Auto,Red,16000,85257-3102,Passenger,8432527,Scottsdale
5110,C_CND_005111,2022-09-01,Madeleine,Male,865000,U-Haul Co,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,22000,78758-7841,Suv,6068498,Austin
5111,C_CND_005112,2022-09-01,Eoen,Male,950000,Saab-Belle Dodge,Toyota,Land Cruiser,Doubleã Overhead Camshaft,Auto,Black,21000,60504-7114,Suv,6648082,Aurora
5112,C_CND_005113,2022-09-01,Xavier,Male,2150500,Race Car Help,Saturn,Sc,Overhead Camshaft,Manual,Red,61050,78758-7841,Hardtop,6477786,Austin
5113,C_CND_005114,2022-09-01,Hugo,Male,605000,Star Enterprises Inc,Lexus,Ls400,Overhead Camshaft,Manual,Black,69000,99301-3882,Sedan,7188439,Pasco
5114,C_CND_005115,2022-09-01,Adam,Male,13500,Saab-Belle Dodge,Mercedes-B,Sl-Class,Overhead Camshaft,Manual,Red,17000,60504-7114,Hardtop,7734641,Aurora
5115,C_CND_005116,2022-09-01,Isaiah,Male,386000,Buddy Storbeck'S Diesel Service Inc,Jeep,Cherokee,Doubleã Overhead Camshaft,Auto,Pale White,36000,06457-3834,Sedan,7451483,Middletown
5116,C_CND_005117,2022-09-01,Aharon,Male,1300000,Star Enterprises Inc,Ford,Focus,Overhead Camshaft,Manual,Red,17000,99301-3882,Hardtop,6250205,Pasco
5117,C_CND_005118,2022-09-01,Ismael,Male,725000,Capitol Kia,Buick,Regal,Doubleã Overhead Camshaft,Auto,Black,19000,38701-8047,Passenger,7870126,Greenville
5118,C_CND_005119,2022-09-01,Benjamin,Male,2180000,Race Car Help,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Red,29000,78758-7841,Hardtop,8428986,Aurora
5119,C_CND_005120,2022-09-01,Margot,Male,1052500,Saab-Belle Dodge,Mercedes-B,Sl-Class,Overhead Camshaft,Manual,Pale White,26250,60504-7114,Hardtop,8246512,Pasco
5120,C_CND_005121,2022-09-01,Hazel,Male,510000,Suburban Ford,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13000,53546-9427,Passenger,8232546,Middletown
5121,C_CND_005122,2022-09-01,Helen,Male,1925000,Tri-State Mack Inc,Volkswagen,Cabrio,Doubleã Overhead Camshaft,Auto,Black,16500,85257-3102,Sedan,8354762,Aurora
5122,C_CND_005123,2022-09-01,Irene,Male,890000,U-Haul Co,Volkswagen,Jetta,Overhead Camshaft,Manual,Red,24000,78758-7841,Passenger,8461141,Greenville
5123,C_CND_005124,2022-09-01,Iris,Male,1500000,Progressive Shippers Cooperative Association No,Bmw,323I,Doubleã Overhead Camshaft,Auto,Red,22000,53546-9427,Hatchback,6916782,Pasco
5124,C_CND_005125,2022-09-01,Isabella,Male,950000,Rabun Used Car Sales,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20000,85257-3102,Suv,8990081,Janesville
5125,C_CND_005126,2022-09-03,Jannat,Male,1450000,Hatfield Volkswagen,Chrysler,Lhs,Doubleã Overhead Camshaft,Auto,Pale White,21000,99301-3882,Hatchback,6709179,Pasco
5126,C_CND_005127,2022-09-03,Jasmine,Male,2614000,Iceberg Rentals,Mercedes-B,S-Class,Doubleã Overhead Camshaft,Auto,Black,39400,53546-9427,Suv,7070972,Janesville
5127,C_CND_005128,2022-09-03,Jennifer,Male,1825000,Mckinney Dodge Chrysler Jeep,Chevrolet,Malibu,Overhead Camshaft,Manual,Red,82500,85257-3102,Suv,7920100,Scottsdale
5128,C_CND_005129,2022-09-03,Jenny,Male,2550000,Motor Vehicle Branch Office,Chrysler,300M,Doubleã Overhead Camshaft,Auto,Red,16000,78758-7841,Suv,7589570,Austin
5129,C_CND_005130,2022-09-03,Jessica,Male,13500,Nebo Chevrolet,Mercedes-B,Slk230,Overhead Camshaft,Manual,Red,71000,06457-3834,Hatchback,7701626,Middletown
5130,C_CND_005131,2022-09-03,Jessie,Male,1570000,New Castle Ford Lincoln Mercury,Lexus,Lx470,Overhead Camshaft,Manual,Pale White,54000,60504-7114,Suv,6851956,Aurora
5131,C_CND_005132,2022-09-03,Jia,Female,13500,Pars Auto Sales,Ford,Crown Victoria,Doubleã Overhead Camshaft,Auto,Red,29000,38701-8047,Passenger,6600314,Greenville
5132,C_CND_005133,2022-09-03,Joanna,Male,13500,Pitre Buick-Pontiac-Gmc Of Scottsdale,Oldsmobile,Aurora,Doubleã Overhead Camshaft,Auto,Red,24000,99301-3882,Passenger,7887544,Pasco
5133,C_CND_005134,2022-09-03,Jocelyn,Male,3250000,Progressive Shippers Cooperative Association No,Plymouth,Voyager,Doubleã Overhead Camshaft,Auto,Pale White,22000,53546-9427,Passenger,7797658,Janesville
5134,C_CND_005135,2022-09-03,Joy,Female,13500,Rabun Used Car Sales,Chevrolet,Prizm,Doubleã Overhead Camshaft,Auto,Pale White,42000,85257-3102,Suv,6715605,Scottsdale
5135,C_CND_005136,2022-09-03,Joyce,Male,1750000,Race Car Help,Nissan,Pathfinder,Overhead Camshaft,Manual,Pale White,16000,78758-7841,Suv,7945496,Austin
5136,C_CND_005137,2022-09-03,Julia,Male,1150000,Ryder Truck Rental And Leasing,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,54000,06457-3834,Passenger,8884162,Middletown
5137,C_CND_005138,2022-09-03,Kaitlyn,Male,13500,Saab-Belle Dodge,Chrysler,Lhs,Doubleã Overhead Camshaft,Auto,Black,26000,60504-7114,Hatchback,7929845,Aurora
5138,C_CND_005139,2022-09-03,Karen,Male,13500,Scrivener Performance Engineering,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42000,38701-8047,Passenger,6886185,Greenville
5139,C_CND_005140,2022-09-03,Hazel,Female,645000,Suburban Ford,Volkswagen,Jetta,Doubleã Overhead Camshaft,Auto,Red,69000,53546-9427,Passenger,8314131,Janesville
5140,C_CND_005141,2022-09-03,Helen,Female,13500,Tri-State Mack Inc,Ford,Mustang,Overhead Camshaft,Manual,Black,22000,85257-3102,Hatchback,7941621,Scottsdale
5141,C_CND_005142,2022-09-03,Helena,Female,750000,U-Haul Co,Volvo,S80,Overhead Camshaft,Manual,Pale White,21000,78758-7841,Sedan,8267948,Austin
5142,C_CND_005143,2022-09-03,Henny,Male,635000,Progressive Shippers Cooperative Association No,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Red,21000,53546-9427,Sedan,6720065,Janesville
5143,C_CND_005144,2022-09-03,Xavier,Male,550000,U-Haul Co,Volvo,S70,Overhead Camshaft,Manual,Pale White,24000,78758-7841,Hardtop,6266858,Austin
5144,C_CND_005145,2022-09-03,Hindy,Male,700000,Race Car Help,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17000,78758-7841,Hatchback,7953586,Austin
5145,C_CND_005146,2022-09-03,Idy,Male,860000,Ryder Truck Rental And Leasing,Oldsmobile,Silhouette,Doubleã Overhead Camshaft,Auto,Black,60000,06457-3834,Sedan,8208180,Middletown
5146,C_CND_005147,2022-09-03,Ines,Male,1000000,Saab-Belle Dodge,Plymouth,Neon,Doubleã Overhead Camshaft,Auto,Pale White,27000,60504-7114,Suv,8807252,Aurora
5147,C_CND_005148,2022-09-03,Iris,Male,1250000,Scrivener Performance Engineering,Honda,Accord,Doubleã Overhead Camshaft,Auto,Pale White,21000,38701-8047,Sedan,6222715,Greenville
5148,C_CND_005149,2022-09-03,Isabel,Male,1280000,Star Enterprises Inc,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,29000,99301-3882,Passenger,8267222,Pasco
5149,C_CND_005150,2022-09-03,Isabella,Male,615000,Suburban Ford,Volkswagen,Jetta,Doubleã Overhead Camshaft,Auto,Black,22000,53546-9427,Passenger,7203759,Janesville
5150,C_CND_005151,2022-09-03,Isabelle,Male,314000,Tri-State Mack Inc,Dodge,Stratus,Overhead Camshaft,Manual,Red,37000,85257-3102,Hatchback,7926436,Scottsdale
5151,C_CND_005152,2022-09-03,Isla,Male,1341000,U-Haul Co,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,13100,78758-7841,Suv,6157804,Austin
5152,C_CND_005153,2022-09-03,Ivy,Female,700000,Buddy Storbeck'S Diesel Service Inc,Dodge,Durango,Doubleã Overhead Camshaft,Auto,Black,24000,06457-3834,Suv,8897293,Middletown
5153,C_CND_005154,2022-09-03,Madeline,Male,13500,Progressive Shippers Cooperative Association No,Dodge,Ram Wagon,Doubleã Overhead Camshaft,Auto,Black,22000,53546-9427,Passenger,7854529,Janesville
5154,C_CND_005155,2022-09-03,Madelyn,Male,466000,Rabun Used Car Sales,Nissan,Frontier,Overhead Camshaft,Manual,Black,53000,85257-3102,Hatchback,6898272,Scottsdale
5155,C_CND_005156,2022-09-03,Madison,Male,740000,Race Car Help,Volvo,S40,Overhead Camshaft,Manual,Red,22000,78758-7841,Sedan,7654507,Austin
5156,C_CND_005157,2022-09-03,Maeve,Male,812000,Ryder Truck Rental And Leasing,Honda,Civic,Doubleã Overhead Camshaft,Auto,Pale White,25000,06457-3834,Hatchback,7502937,Middletown
5157,C_CND_005158,2022-09-03,Makayla,Male,766000,Saab-Belle Dodge,Oldsmobile,Bravada,Doubleã Overhead Camshaft,Auto,Black,26000,60504-7114,Hatchback,7629708,Aurora
